,label,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
100,metal,161.4990234375,210288,1282.2439024390244,0.49319637,0.2860724,0.081837416,0.5476778,0.23352294,0.054532964,0.26996082,0.10224725,0.010454501,12.886024,84.733,7179.681,5.9603596,23.652376,559.43494,0.013342433,2.3392808,5.4722347,0.23710878,0.07252254,0.005259519,3042.0409410242733,806.5061108113242,650452.1067760079,2695.254792987917,346.0900416313287,119778.31691637481,19.790000169386666,7.122255800682331,50.72652769035311,6174.362664473684,1241.277881819598,1540770.779894548,3.016478877127044,3.4434346688389663,11.857242318562122,-0.01664426797357464,0.05898332260487706,0.0034790323455110017,0.14340956366099072,0.07674190474287206,0.005889319943564049,-3.9280094e-06,0.17307448,0.029954778,3.692625e-05,0.12114165,0.014675299,8.341768707482993,5.218593114749934,27.23371409731542
101,metal,92.28515625,107504,1235.6781609195402,0.49659035,0.27912116,0.07790862,0.56262994,0.23363954,0.054587435,0.27591118,0.084890224,0.00720635,6.6088915,51.959072,2699.7454,-0.26741913,42.896152,1840.0798,0.01200945,4.2622647,18.166903,0.15673983,0.09422275,0.0088779265,2912.214699076441,906.8379148472934,822355.003804587,2473.893302680293,470.09283418406477,220987.2727512066,19.328733612355222,7.268794776786032,52.8353775070319,5592.716181610391,1695.926264594835,2876165.89494259,2.4697080573988273,3.356993960227885,11.269408449006498,-0.004081505494368824,0.06617394144520419,0.004378990526393313,0.17329827181695046,0.08412925153137402,0.007077730963229197,3.4428606e-06,0.0987546,0.009752471,-4.473553e-06,0.1144544,0.01309981,6.025578231292517,3.1382050043075314,9.848330649060832
102,metal,107.666015625,128974,1252.1747572815534,0.55966944,0.2553795,0.06521869,0.5901943,0.22941528,0.052631374,0.2680807,0.107079774,0.011466078,22.18736,101.82241,10367.804,9.218575,24.84537,617.29236,0.015106619,1.5958147,2.5466247,0.32227877,0.0671513,0.0045092967,2680.3860517293465,485.57804481235274,235786.03760378723,2476.2619855698367,240.71152232075215,57942.036977973956,17.83108893160097,6.935460204359255,48.100608246250914,5403.588158575005,881.6344261757117,777279.2614181765,5.327229620787161,5.606097318722261,31.428327146984923,-0.007441406043875021,0.0790260908823108,0.006245123040139247,0.1324358960792376,0.0496339627721387,0.00246353026046605,-5.8835867e-06,0.22358006,0.049988043,-0.00015251197,0.14075702,0.019812541,2.4276462585034015,1.040722278777732,1.0831028615443152
103,metal,117.45383522727273,133851,1205.8648648648648,0.30305967,0.3003286,0.09019727,0.31963325,0.29074204,0.08453093,0.20439868,0.20384926,0.041554518,1.302238,8.269233,68.3802,-8.84714,56.249256,3163.9788,0.011451187,1.8456525,3.4064329,0.07116152,0.031781543,0.0010100666,1824.133423890361,612.2652590221211,374868.74740542506,2027.8761310244286,408.98653406763333,167269.9850486554,25.36685514369503,6.450508239976954,41.609056554010586,3576.0242096041748,1263.7342359079594,1597024.219005874,0.7701042936333626,0.9231249519888389,0.8521596769843962,0.034137988493554386,0.17760364530475758,0.031543054825538146,0.08166844040247678,0.04303481209093207,0.001851995051701833,6.7669663e-07,0.0709432,0.005032938,5.8129336e-07,0.01911343,0.00036532324,24.009433106575965,8.985912446935917,80.74662250399783
104,metal,99.38401442307692,124203,1280.4432989690722,0.56001335,0.25152627,0.06326546,0.5547175,0.22883861,0.05236711,0.26503885,0.11440167,0.013087742,16.345402,84.48929,7138.4404,7.5690413,21.994343,483.75113,0.007879038,1.7279398,2.985776,0.2779524,0.06697836,0.0044861003,2855.9024504394233,344.05277616982806,118372.31279016582,2491.012016225541,217.067167845324,47118.15535639006,17.690995845500886,7.31087553324713,53.44890106263151,5575.7329509723295,654.3907476161241,428227.25056558993,4.480472735683965,4.797253203111138,23.013638294760074,0.012816616413640335,0.07749743755367272,0.006005852827385402,0.1522931078270124,0.03458614982368089,0.0011962017596261019,1.6430626e-05,0.18974574,0.036003448,0.0008901737,0.13747345,0.01889895,3.66875283446712,2.2175725316699624,4.917627933217125
105,metal,112.34714673913044,144593,1279.58407079646,0.57844484,0.24402638,0.05954887,0.61591995,0.21928348,0.048085246,0.27107257,0.09926234,0.009853012,12.317342,59.148605,3498.5574,7.2606354,22.391973,501.4005,0.018671174,1.8537996,3.4365728,0.24165542,0.03957417,0.0015661148,2676.298023328735,445.7891231509312,198727.9423196761,2468.846971340795,277.3868305462479,76943.45376049285,18.530925070286077,7.149257407132856,51.111881473444,5252.501572174922,937.6064566057034,879105.867468703,3.9272921920663406,4.119701678938342,16.971941923447392,-0.0055014251047895615,0.06583501131507453,0.004334248714855993,0.1366176546173568,0.03843209357642051,0.0014770258166667428,-3.39361e-07,0.16389191,0.02686056,-0.00014427939,0.11003886,0.012108551,5.789895691609978,3.8499376287934624,14.822019745599826
106,metal,92.28515625,112200,1260.6741573033707,0.5939091,0.24174972,0.058442924,0.52087885,0.21972135,0.048277467,0.26945254,0.10357922,0.010728655,19.924393,105.88473,11211.575,9.173195,22.957458,527.0449,0.0014346141,1.5608196,2.436158,0.29574874,0.06626892,0.0043915696,2640.3846452958182,382.11896261344367,146014.90158877434,2516.2631957800086,276.9285844363878,76689.44087794157,18.531430948935935,7.366253541101643,54.2616912317925,5501.416733685662,652.8536045957962,426217.8290337243,4.323722316102716,4.591758594007818,21.084246985644647,0.0434576850929198,0.07395727162454235,0.005469678026146337,0.11850438546101007,0.03355280786557294,0.0011257909156640533,-1.3697445e-06,0.22316939,0.049804576,-0.0001057423,0.11380738,0.01295212,1.7844535147392289,0.9999493582541139,0.9998987190728142
107,metal,95.703125,117615,1264.6774193548388,0.5176667,0.26505676,0.07025509,0.5787922,0.22669643,0.051391274,0.26726338,0.10910376,0.011903631,14.710881,63.52946,4035.9922,8.233528,22.87269,523.16,0.0024879025,1.5958321,2.5466802,0.26219845,0.04576557,0.0020944877,2602.8091721913606,423.5739870159439,179414.922476583,2429.773154134867,244.65462119856593,59855.88367381379,18.640787835336774,7.171465461689441,51.42991686820455,5195.135252394543,757.0410206756877,573111.106985687,4.148604211928025,4.3649115630355375,19.052452953121342,0.016124655643948296,0.06371571365169629,0.0040596921661449565,0.13165963471120357,0.04020311543454263,0.0016162904906431598,-1.4486043e-05,0.17807168,0.031709522,-2.1871168e-05,0.120468065,0.014512555,2.865342403628118,1.6395063916188775,2.6879812081591523
108,metal,112.34714673913044,140691,1279.009090909091,0.44076905,0.28560278,0.08156894,0.43800145,0.27334204,0.07471587,0.24416488,0.15400273,0.023716839,11.587009,63.391254,4018.451,3.3939621,36.531387,1334.5422,0.013351106,1.9144586,3.665152,0.21566997,0.09763767,0.009533115,2297.8430313611666,827.2802355418379,684392.5881181587,2246.686758998494,508.4742267170752,258546.03923552763,20.197291200182594,7.027923468243844,49.39170827549258,4634.276143832842,1555.8922827352212,2420800.7954750173,3.1411391456427817,3.977981032039897,15.824333091269207,0.003938981804449591,0.14670733122370527,0.021523041034781972,0.11207282949158281,0.058796880200692354,0.003457073121334569,1.1372763e-05,0.1704317,0.029046966,-0.00018928031,0.1007312,0.010146775,15.577106575963716,6.678001128805787,44.595699076331364
109,metal,161.4990234375,208462,1294.7950310559006,0.45145035,0.28027448,0.07855378,0.595809,0.22604288,0.05109538,0.27065253,0.10040184,0.01008053,6.679525,43.440865,1887.1088,4.163379,33.03082,1091.0349,0.013699805,2.1769173,4.738969,0.16666688,0.050056428,0.002505646,2234.1291815838226,492.3028447685327,242362.09096718996,2289.571969988903,306.1258946040234,93713.06334711364,20.871616600022406,7.383499001606946,54.516057506730775,4617.109580970032,852.5415316000041,726827.0631028808,2.0896735611969675,2.368751680774464,5.610984525171848,0.009450898767404082,0.0611074070027459,0.003734115190599239,0.08978498240373452,0.04471877691398791,0.001999769008683018,-4.577431e-06,0.13348515,0.017818287,-2.5050214e-05,0.06475904,0.0041937334,3.618829931972789,1.6919887995154208,2.8628260976856352
110,metal,117.45383522727273,145290,1274.4736842105262,0.5661628,0.24626029,0.060644127,0.54871416,0.23419836,0.054848876,0.2647777,0.11500484,0.013226112,23.322042,130.05992,16915.582,9.341383,25.214529,635.77246,0.010730841,2.1094813,4.4499116,0.31845236,0.07382302,0.0054498385,2537.1508206109343,587.5973567922828,345270.6537092773,2506.6551409159865,390.1649324482635,152228.67451235803,18.743138882984407,7.818677637053486,61.13171999216028,5399.779848270003,1093.5147447120557,1195774.4969026723,4.369853020019218,4.743954107438411,22.50510057348177,0.019319058344396556,0.06627925100967301,0.0043929391144032414,0.10155437457672213,0.03937204766302183,0.0015501581371792628,6.5312247e-06,0.24740851,0.06121097,0.00010441308,0.11590826,0.013434725,1.6776417233560093,1.035382828977838,1.0720176025421506
111,metal,129.19921875,161511,1271.740157480315,0.4748858,0.28239983,0.079749666,0.5308423,0.24690536,0.060962256,0.2616687,0.1219132,0.014862828,14.006186,93.16931,8680.5205,5.3069186,28.880705,834.09515,0.013649173,1.9269096,3.7129805,0.22370726,0.12837039,0.016478956,2843.7794676583403,701.580523211922,492215.23055031424,2632.9208293660863,364.80898904674245,133085.59848930626,19.704139374371994,7.217814434058006,52.0968452044961,5878.364454334365,1215.5320014400188,1477518.0465247778,3.34305809230991,4.47367663572581,20.013782641039004,0.04175967915762802,0.07615488604881931,0.005799566669108654,0.14765500284200853,0.06509701711477733,0.004237621637241613,-4.202382e-06,0.18137807,0.032898,0.00020010212,0.10404698,0.010825774,3.365732426303855,1.759369007218721,3.0953793035617876
112,metal,151.99908088235293,186784,1270.639455782313,0.5786179,0.24104056,0.058100548,0.5391622,0.2551753,0.06511443,0.26652515,0.1108948,0.012297657,14.654507,85.36538,7287.2485,6.4444537,22.323017,498.3171,0.013470536,1.7944828,3.2201688,0.2649983,0.05577369,0.0031107047,2977.694553909775,432.8757893539116,187381.44900877206,2538.716275390975,348.21661595374894,121254.8116262807,18.715316862861428,6.653152568605334,44.26443910113975,5700.2363647838865,1060.984504512799,1125688.1188162698,3.9086244584423446,4.089209797808736,16.72163677049496,-0.006470049386781034,0.10040961105600964,0.010082089992419132,0.15589172552244582,0.045103404750243506,0.0020343171200642887,-1.074797e-05,0.2022063,0.04088739,0.00010665376,0.10413193,0.0108434595,4.172625850340137,2.45933303148943,6.048318959774991
113,metal,112.34714673913044,138437,1258.5181818181818,0.39842144,0.28790632,0.08289005,0.4429659,0.25799802,0.06656297,0.25289372,0.13920526,0.019378105,2.9403162,22.761572,518.0892,-2.2709455,53.890476,2904.1836,0.012536129,3.8100054,14.516141,0.09375456,0.064362876,0.0041425796,1986.855874674389,711.2714230527073,505907.03725142323,2258.784565385292,569.039771598888,323806.26166131464,20.603521033359748,6.8937453247455,47.523724602450436,4274.040822126548,1667.8698034637312,2781789.681306145,1.147625835661816,1.6502428925920396,2.723301604550542,0.03470443357555546,0.11054311699939298,0.012219780715941486,0.0778014947755418,0.05001510546005151,0.0025015107741800744,-1.8516205e-06,0.089236654,0.007963181,1.3373058e-05,0.04507393,0.0020316592,5.872326530612245,3.1140106219552255,9.69706215364997
114,metal,135.99917763157896,149619,1206.6048387096773,0.40139982,0.30262634,0.0915827,0.48028752,0.26563305,0.07056091,0.2500927,0.14417693,0.020786988,12.076275,71.8313,5159.736,2.1669443,44.621384,1991.068,0.012320987,2.7105,7.346811,0.2209157,0.093427524,0.008728702,1865.9621901855135,888.2541597573567,788995.4523262477,2033.1655498326777,643.3422192130294,413889.2110219455,20.601943055287784,6.106297644023796,37.28687091741056,3708.21091028928,2066.2960220050772,4269579.250554007,2.9865009020895545,3.83030791716184,14.671258740272673,0.031430921973976254,0.10630715619686698,0.011301211458665075,0.08608583621565402,0.05504059089678154,0.003029466646266871,7.046928e-06,0.18616621,0.03465786,0.00016843893,0.09994562,0.0099891275,4.41643537414966,2.2015113177748633,4.846652082290815
115,metal,117.45383522727273,130349,1195.8623853211009,0.5210886,0.2761038,0.0762333,0.5231339,0.25199458,0.06350127,0.2572922,0.13089712,0.017134055,18.526728,108.199684,11707.172,6.6159787,22.887905,523.8562,0.014397249,1.542259,2.3785627,0.2854174,0.061506223,0.0037830155,2608.496779050025,455.45649898051164,207440.62246358482,2550.7634036387185,280.21850553575626,78522.41084469267,18.008534351990697,7.4036401536806045,54.81388752519176,5431.987986845129,836.9301903998223,700452.1436026829,4.110065877494223,4.3985144891056285,19.346929710872146,-0.02025976782088034,0.0800429083544024,0.006406867177831262,0.11227785470684984,0.03486475740426127,0.0012155513088579913,3.7783582e-06,0.21992041,0.04836499,3.8350336e-05,0.10766274,0.011591265,1.7844535147392293,0.9883705369567403,0.9768763183241551
116,metal,117.45383522727273,148189,1288.6,0.47511345,0.2671768,0.07138345,0.46281296,0.25404558,0.06453916,0.25876093,0.1279692,0.016376117,6.927336,32.082817,1029.3071,4.35831,24.346466,592.75037,0.012903813,1.7915467,3.2096395,0.18648574,0.031473517,0.0009905823,2725.762107329244,427.211428492957,182509.6046349929,2319.1679672008077,269.18071238489983,72458.25592004217,20.37976309102254,7.204887624709673,51.91040568469459,5111.839922736673,890.6402099231069,793239.9835318759,2.885611582331956,2.9986949605809485,8.992171466613575,0.037519462223024914,0.10938151089816064,0.011964314926364435,0.15286642257643188,0.037599041768794916,0.0014136879419315849,7.74194e-06,0.13567038,0.018406453,0.00012984853,0.07984139,0.0063746474,10.455945578231292,5.961485838499111,35.539313402625446
117,metal,123.046875,88283,959.5978260869565,0.4952259,0.2791675,0.077934496,0.6326412,0.19915618,0.039663184,0.27838588,0.07638477,0.005834633,18.360596,93.21741,8689.484,7.6097207,26.939116,725.71594,0.014952922,2.0000696,4.0002785,0.280864,0.09769265,0.009543855,2627.0141085123205,583.8727925843898,340907.4379202938,2523.037045034701,330.18102849639524,109019.51157893738,18.671016258544014,6.979757034837256,48.717008265360164,5437.56295313407,1138.4388611289914,1296043.0405286748,4.279000738926905,4.931266936484303,24.317393598863287,-0.004470296168567772,0.05305616431886632,0.0028149565722305433,0.12091876995452787,0.042805788816505284,0.0018323355562032489,-3.7682682e-06,0.19755681,0.039028693,6.425844e-05,0.1360032,0.01849687,2.0271020408163265,1.12126417749405,1.2572333557314082
118,metal,117.45383522727273,113872,1161.9591836734694,0.5426362,0.28147888,0.07923037,0.6074768,0.21960078,0.048224505,0.27477822,0.088488765,0.007830261,14.48239,97.279465,9463.295,5.7504525,39.14178,1532.0791,0.013750124,3.5526404,12.621255,0.24405526,0.07467147,0.0055758287,2016.2102348672734,850.0370219864919,722562.9387476637,2222.82606234972,546.4499410957119,298607.53812350705,18.712603366420236,8.171707269467777,66.77679969787252,4279.982452864986,1748.817550767117,3058362.825871098,2.847413388728813,3.504279049192206,12.279971654607431,0.014466977824669498,0.05309485594250554,0.002819063727555416,0.07251486763496517,0.05526388798221271,0.0030540973149105546,-3.880638e-06,0.19981565,0.039926294,2.1671636e-05,0.10035375,0.010070875,2.8119365079365077,1.0821071875672914,1.1709559653847934
119,metal,129.19921875,149444,1436.9615384615386,0.5247444,0.27874956,0.077701315,0.52898663,0.24146886,0.05830721,0.268759,0.105365604,0.01110191,13.783599,85.78773,7359.5347,3.3978298,39.06353,1525.9592,0.012979309,2.3269343,5.4146237,0.22312447,0.13427769,0.018030498,2709.6349110210153,727.6744951111488,529510.1708352652,2461.065119289611,457.7186381333436,209506.3516946427,18.424496995166603,7.723049106690345,59.645487504350534,5449.583713779509,1486.765370742825,2210471.2676400505,3.3562668930552895,4.559790203666958,20.791686701457163,-0.008009104085292186,0.07561101772182541,0.005717026000930195,0.13420459286716332,0.06322259183473729,0.00399709611830179,3.6762335e-06,0.15990776,0.025570493,5.8152174e-05,0.1351702,0.018270986,17.28145124716554,3.012272326667927,9.073784570009408
120,metal,99.38401442307692,123975,1265.0510204081634,0.5068666,0.2679984,0.071823135,0.5440748,0.23405378,0.054781172,0.26578933,0.11264707,0.012689363,15.398362,78.5072,6163.381,7.3516893,22.305185,497.52127,0.012935649,1.6224943,2.6324878,0.27175474,0.04794729,0.0022989428,2877.190470614831,358.4268180133995,128469.7838712106,2509.61576603588,241.51348017603215,58328.76110673867,19.077068264779857,7.105960167924186,50.494669908125125,5662.811591086373,627.8161891464221,394153.16735433595,4.238392169610655,4.413486739891402,19.478865203197234,0.010600267423483007,0.07103449570738643,0.0050458995804027,0.140938868094524,0.0348753641632914,0.00121629102552219,-6.273129e-05,0.20651558,0.042648684,-0.0008131957,0.1022049,0.010445842,8.643628117913833,5.672539754140402,32.17770726230326
121,metal,161.4990234375,205115,1281.96875,0.3923252,0.27222502,0.07410647,0.43678737,0.27710405,0.07678666,0.23797742,0.1634016,0.026700083,10.91994,41.996124,1763.6743,5.172901,22.72955,516.63245,0.014147907,1.4055959,1.9756997,0.2420823,0.031674802,0.0010032932,2848.0997287687564,304.6149930281332,92790.29397752965,2310.1302299455842,239.5350017575872,57377.017067007306,21.16673399388418,7.0491868460789675,49.69103519093274,5332.926085858891,583.2019801067524,340124.5496004368,3.9516617350131087,4.046786019235402,16.37647708547911,0.02250888718374551,0.15251993476229717,0.023262330499895387,0.17384947785652088,0.031992116761008924,0.001023495534850028,-2.4308136e-05,0.19573869,0.038313635,-0.00078119,0.07873969,0.0061999382,14.72029024943311,5.602097263058439,31.383493744766845
122,metal,99.38401442307692,121572,1253.319587628866,0.4492538,0.27244303,0.07422521,0.5120073,0.24655874,0.06079121,0.26273656,0.11959446,0.014302836,9.060257,42.052437,1768.4075,2.011061,24.092232,580.4356,0.013024561,1.8900194,3.5721734,0.21006544,0.059252143,0.0035108163,2953.073035114217,512.0039495659503,262148.0443711322,2521.6117701050725,277.1988923230462,76839.22590512378,19.67754103082542,6.97498341999656,48.65039370922691,5779.890049795617,901.7756205042392,813199.2697358056,3.4519552383837,3.870528378968904,14.98098993240365,0.030805737989707278,0.09224417020331771,0.008508986936498646,0.16280929518188855,0.04620845685509718,0.0021352214849293776,-8.452855e-05,0.1497862,0.02243591,-0.0006319345,0.09321472,0.0086889835,3.1753287981859413,1.7234756182385818,2.9703682066628616
123,metal,129.19921875,157744,1251.936507936508,0.47356975,0.27568018,0.07599956,0.5388599,0.23872608,0.05699014,0.2701104,0.101851456,0.010373719,19.806858,110.91365,12301.838,5.2895694,32.886303,1081.509,0.012129239,2.7775438,7.7147493,0.2802842,0.12042007,0.014500993,2615.2932213851727,714.7577681964609,510878.6671971858,2462.6346338353505,351.7355141653255,123717.8719251459,19.16991492247316,6.953584021262302,48.35233074075441,5281.576396363438,1224.8902443944737,1500356.1108127534,3.9864662130685464,4.844994442051282,23.473971143507807,0.03118003987345475,0.07808190123367066,0.006096783300264701,0.13110748385497292,0.06917742088166658,0.004785515559839239,1.7777403e-06,0.21409903,0.045838397,1.9395282e-05,0.13269563,0.017608132,2.5669659863945578,1.3616375234117069,1.8540567451627665
124,metal,78.30255681818181,96864,1257.974025974026,0.53196615,0.2576835,0.06640078,0.5251347,0.2274202,0.05171995,0.27123532,0.09881673,0.009764747,20.204025,94.86593,8999.545,9.0690365,21.616478,467.27213,0.012471827,1.87784,3.526283,0.31537905,0.051015597,0.0026025912,2967.5671419975984,581.2504817247366,337852.12250523834,2625.7488656653436,275.65587853513335,75986.16337097618,18.363852273383714,6.707114921193549,44.985390566097145,5951.618178045786,1105.1912374867009,1221447.6714173853,4.977698890242828,5.231919782885503,27.372984614548688,-0.0046208658290143355,0.07373818842529271,0.005437320432243972,0.15096601834607198,0.05317285476842405,0.0028273524842239166,9.456074e-07,0.23003398,0.052915633,-0.00028746662,0.13434902,0.018049657,4.1795918367346925,2.7666651479624376,7.654436040950015
125,metal,95.703125,122516,1289.6421052631579,0.4856352,0.2659104,0.070708334,0.4322433,0.25904116,0.06710233,0.24911505,0.1458596,0.021275023,14.144746,71.98325,5181.5884,8.083297,25.0644,628.2241,0.013992685,1.5880233,2.5218182,0.24608345,0.06986759,0.00488148,2457.514857621722,396.52218419300397,157229.84255719057,2470.32602537301,321.0300667625499,103060.30376556724,20.3366270181774,8.06344759297066,65.01918708458432,5268.255643578875,893.5770552297893,798479.9536331419,3.568534527382647,3.9425118174885894,15.543399431037182,0.028682542941674802,0.11832438563297595,0.014000660235421205,0.10948781110922988,0.027594460199546877,0.0007614542337043767,-5.7708694e-06,0.20354058,0.041428767,-4.1738444e-05,0.08396138,0.007049514,2.4427392290249434,1.2698279680547235,1.6124630684539878
126,metal,161.4990234375,196226,1257.8589743589744,0.33741993,0.28629622,0.08196552,0.35593784,0.27754584,0.07703169,0.22102411,0.18569244,0.034481682,12.36502,72.27769,5224.0645,2.9708848,39.879044,1590.3381,0.012271639,1.8076247,3.267507,0.21655326,0.09924066,0.009848708,1785.5072801855433,571.9720630517418,327152.04091166565,1885.8348255860446,597.7431736080387,357296.90159500984,22.644441252663675,7.386453877069593,54.55970087807643,3566.278435202206,1403.1332422695746,1968782.8955619284,2.874819382727066,3.660529778680894,13.399478260609595,0.04776916470399659,0.18818068317312864,0.03541196951950542,0.08787966512674149,0.029722010718467407,0.0008833979211486915,8.74836e-06,0.1955272,0.038230885,-3.4021057e-05,0.076813385,0.0059002964,2.885079365079365,1.487706589619444,2.213270896797116
127,metal,143.5546875,183085,1280.3146853146852,0.5444122,0.24942859,0.062214617,0.49752843,0.24833937,0.06167244,0.26115438,0.12301106,0.015131721,15.032854,87.38216,7635.6406,7.504161,27.267897,743.5382,0.0126962075,2.2820733,5.2078586,0.25382647,0.08788195,0.007723238,2816.483314916475,660.8473019409334,436719.15648261126,2588.0665927503123,330.4129773853628,109172.73562466027,17.977133710255398,7.346366795926177,53.96910510028665,5773.831753095975,1218.2393181487544,1484107.0362835417,3.797844113819543,4.293034429892581,18.430144616243116,0.03483849145962954,0.09024589362544572,0.008144321316255263,0.14074650342250386,0.0591736020350128,0.0035015151777980703,9.444268e-05,0.1861394,0.03464788,0.0019402342,0.12307175,0.015146657,7.04841723356009,4.2654903427254265,18.194407863883875
128,metal,103.359375,128953,1276.7623762376238,0.50666827,0.2698867,0.072838835,0.58025837,0.22540016,0.050805233,0.2728666,0.09421858,0.008877141,17.762686,107.22088,11496.317,6.6534176,30.255613,915.40216,0.012272874,3.0261612,9.157652,0.2701683,0.10297926,0.010604728,2694.490084352558,799.7444375392344,639591.1653749463,2654.5967380347083,388.28447044224635,150764.8299866157,17.629284581200743,6.737199396289627,45.38985570536532,5776.694235786934,1469.790894227699,2160285.272754659,3.8027380190735696,4.506709479931225,20.310430336501973,0.028046300314718445,0.06315218479006551,0.003988198443758582,0.1249062741873065,0.07193572005051044,0.00517474781918541,0.00021007021,0.20179038,0.040719356,0.0017897503,0.13479301,0.018169157,3.3250975056689343,1.2101272677510608,1.4644080041546477
129,metal,117.45383522727273,146120,1270.608695652174,0.50711477,0.2752265,0.075749636,0.47715995,0.2491783,0.062089827,0.26102212,0.12329146,0.015200784,15.209259,80.51478,6482.6294,6.213177,26.726212,714.2904,0.012471395,2.021096,4.0848293,0.26291808,0.075996704,0.0057754996,2724.2371562140142,473.54108740831526,224241.16146384968,2297.9834490793514,367.3981248737137,134981.38216072094,19.445177381059032,7.066727925569201,49.93864357401958,5155.4896587926905,921.4883306117117,849140.7434535593,4.052537144213431,4.416145259093949,19.50233894941796,0.03747703918939869,0.08914999275493524,0.007947721208205005,0.14446945899042182,0.040517853058209694,0.0016416964164466727,1.4196401e-06,0.19364893,0.03749991,-9.584894e-05,0.116613545,0.01359872,6.02790022675737,3.6155147091216047,13.071946611874683
130,metal,123.046875,154344,1265.1147540983607,0.43625024,0.28635243,0.08199771,0.5355867,0.2568299,0.065961584,0.2650319,0.114417754,0.013091422,5.7654843,30.141882,908.533,-0.8896399,31.072989,965.5306,0.0105172,1.8221587,3.3202622,0.15656248,0.06115969,0.0037405076,2445.625238840248,392.723677551079,154231.88690924385,2199.3150068763384,338.78239700882204,114773.51252304313,20.26868334165324,6.8523391681439865,46.954552075280226,4756.354572307952,779.8507649066074,608167.2155254206,2.594621010358147,3.0125157042526447,9.075250868368808,-0.020351289097020876,0.09047863138899424,0.008186382738025494,0.1351178526509288,0.0334183809084096,0.0011167881825395554,-4.943255e-07,0.10600133,0.011236283,1.2942131e-06,0.08940764,0.007993726,2.0932789115646253,1.0298062975651694,1.0605010105048822
131,metal,92.28515625,109234,1241.2954545454545,0.43327925,0.29734126,0.088411815,0.5040723,0.2611235,0.068185486,0.2612144,0.122883596,0.015100379,10.949291,64.33845,4139.4355,4.3223476,27.342121,747.59155,0.016097164,2.038752,4.1565104,0.21790949,0.072890684,0.0053130523,2760.15506770499,724.7945987301273,525327.2103483662,2477.320721764438,488.9945797705431,239115.69904497007,19.605326765027293,7.539291476493381,56.84091596752575,5586.382886573626,1391.5157693187577,1936316.1362627745,3.0853235779778396,3.558904202378469,12.665799121707128,-0.03056729294036253,0.09229731951298886,0.008518795189282755,0.13194175696594426,0.0617571302114398,0.0038139431319527298,7.106546e-07,0.16551197,0.027394213,-0.00013227662,0.09592923,0.009202416,3.2020317460317465,1.5259574038433419,2.3285459983443118
132,metal,151.99908088235293,192089,1289.1879194630872,0.46667492,0.2813189,0.07914033,0.4968562,0.2644824,0.069950946,0.25173855,0.14128354,0.019961039,9.812349,50.74284,2574.8357,3.6292877,31.286566,978.84924,0.013275768,2.0802352,4.3273787,0.19517815,0.09016315,0.008129394,2652.418407876233,688.5752995233562,474135.94311367976,2671.6939627483266,490.5569061200507,240646.07814207627,20.344818973101255,6.972892546957538,48.62123047141598,5727.848697815886,1701.089871564982,2893706.751140967,2.6099006398127282,3.274461008473485,10.722094896013193,-0.027177824457915924,0.1119572761001022,0.012534431671754514,0.12457294286958204,0.049979379123613644,0.002497938337581907,1.61291e-05,0.15336488,0.023520786,0.00020065295,0.09189335,0.008444388,2.777106575963719,1.506586814832165,2.2698038306261283
133,metal,117.45383522727273,149403,1266.1271186440679,0.6384434,0.22238496,0.049455073,0.7027904,0.17441182,0.030419482,0.2804238,0.06852618,0.004695837,18.106665,90.46401,8183.738,9.303911,20.039618,401.5863,0.012143151,1.4011971,1.9633532,0.2919867,0.0410534,0.0016853815,2732.470187450097,363.7727631815155,132330.62323271495,2544.6395194149713,247.4279594713457,61220.595128153895,17.156179454713218,6.751572717299808,45.58373415698711,5460.279482436992,774.1557629550325,599317.1453164885,4.482175170603529,4.6588632036571225,21.705006350390306,-0.008662699184231248,0.036765473838641774,0.0013517000665798525,0.11689007171536378,0.029843336106307503,0.0008906247099540371,-1.8634513e-05,0.21052216,0.044319578,-0.00013361318,0.116866514,0.013657782,2.781750566893424,1.5211214887485425,2.313810583532582
